name,latitude,longitude,place_id
Sport Chek,43.7095236,-79.3604503,ChIJh-LKBNzM1IkR4UdMMEqkPlY
NorthLine Sports,43.7122749,-79.3599636,ChIJq6uh0j4zK4gRIuHhEaMJR1A
"Revelo - THINstems, Canadian Design",43.7087631,-79.356567,ChIJH8RktuDM1IkRFwu18IFn6Qo
Sport Swap,43.7123834,-79.359404,ChIJDZeDkM7M1IkRwLAgNOES0Bk
BikeBoxRentals.ca,43.6967806,-79.34850019999999,ChIJxSqcPcszK4gRcRzkTvvU1kA
Bateman's Bicycle Company,43.7042707,-79.3608829,ChIJ6c9mVc7N1IkRBXJC7VskyQs
