name,latitude,longitude,place_id
East York Town Centre,43.70647719999999,-79.3449505,ChIJ8wGdT_vM1IkR5aXbOFzfJfk
Overlea Plaza,43.7081717,-79.3425511,ChIJF9aeJPzN1IkRyDoDev318q4
Flemingdon Park Shopping Centre,43.713739,-79.3349532,ChIJ_WS5f6rN1IkRyrg6ZwLpAO8
Leaside Village,43.705613,-79.361341,ChIJm5si79zM1IkRdXlih6e3XE8
SmartCentres,43.709906,-79.3616569,ChIJ4zwfst7M1IkREcxozj5vmJo
