name,latitude,longitude,place_id
Toronto Public Library - Flemingdon Park Branch,43.7178658,-79.3318571,ChIJW3ZY5KjN1IkREq1RrB_G2rs
Toronto Public Library - Thorncliffe Branch,43.7029428,-79.34251789999999,ChIJB1UfDfrM1IkRo_wGWO9UAvo
